2020,2030,2040,2050,2060,2070,2080,2090,2100,Cluster
58161.92857789911,63700.72641153325,68907.61066395468,71172.48219961855,71908.83989245923,72113.4320384672,72478.30732251295,72583.86375901134,71865.45863155549,2
58354.42826456911,64272.23186212624,69922.18040594779,72685.94249814124,73971.18995589235,74745.01261945859,75711.80328510744,76431.02031855423,76319.14257025279,2
58354.42826456911,64272.23186212624,69922.18040594779,72685.94249814124,73971.18995589235,74745.01261945859,75711.80328510744,76431.02031855423,76319.14257025279,2
58161.92857789911,63700.72641153325,68907.61066395468,71172.48219961855,71908.83989245923,72113.4320384672,72478.30732251295,72583.86375901134,71865.45863155549,2
58354.42826456911,64272.23186212624,69922.18040594779,72685.94249814124,73971.18995589235,74745.01261945859,75711.80328510744,76431.02031855423,76319.14257025279,2
56819.31531699277,61995.37894224054,66800.71336747975,69613.717476678,70389.75586706396,71161.72525687411,69792.68554732398,68232.2507085426,67469.1989996518,2
57333.48773487894,54792.05443483891,55217.42225275827,56253.3494841739,57144.739837524125,56418.75791629614,56720.45068388124,56743.72805172492,54249.8145690412,2
54560.84600829253,53225.928166044505,52533.64390680626,52690.5708506917,53428.95502497372,52666.147478806735,52713.29475498524,53698.04152792072,52440.64079003861,2
58501.13718809447,65347.47438892504,67471.11269294679,69354.50632849665,70820.32635458335,70713.9605347473,71234.26517569904,71459.35909478365,68611.0006026604,2
55386.942446359855,63091.71137646456,64535.87926339876,65632.7708144204,66251.47699724797,65837.38662140642,65072.49016095988,66422.1266825748,64821.35031146379,2
58440.88395453836,67438.69959952493,70133.44714189199,72099.38808305735,73179.20302175364,72890.47224886151,73048.93025348424,72835.71200780984,70108.7233940363,2
57956.80802996167,63800.29801631703,66260.85947804878,68498.56669604864,70052.13778662134,69847.5202304233,70656.16622066904,71571.61744779964,69254.2439625904,2
57568.43518506705,63378.90108146476,60089.50450271366,60431.64964502,61298.53033551837,60490.10832048482,62148.52168395268,62897.4425032208,61389.4057879318,2
58798.04131050732,65452.258395292345,73661.28929001107,81367.96218786426,87421.6599693776,87966.38951107004,89243.03883251306,85998.35604798832,84937.8837679862,2
58961.98542210731,66306.27383256235,74238.97894961108,81863.03357606426,86967.92485513761,87330.24150423004,88301.18392364308,85150.39829566832,84403.6613538362,2
57379.34477842732,59181.064778402346,63670.66405434108,69357.83635608426,75822.5258278176,78814.93759290005,81962.20779401308,79471.54925788831,76299.7243036662,2
58961.98542210731,66306.27383256235,74238.97894961108,81863.03357606426,86967.92485513761,87330.24150423004,88301.18392364308,85150.39829566832,84403.6613538362,2
58542.23047093411,61743.93459599016,64685.7561917655,69624.7021142548,74720.44750857765,77074.01534922261,81014.15908623477,74683.02463469216,60535.70307491982,2
60388.70980039731,68708.58645830235,77590.56172096108,86162.75948219426,92794.3211674176,94045.04695690004,96037.67825961308,92972.12327820832,91961.5188918662,2
60179.07642596731,69077.98292752235,78050.41838006108,86700.89091905426,92522.2275197176,93281.62579536006,94946.85254043309,91918.43458481831,91196.8747265162,2
58954.82918098731,66285.40295346236,74193.05428301108,81825.60821107426,86951.44805632759,87332.14828096004,88282.76232460309,85159.41701672832,84342.0812776262,2
60081.43187427731,68802.46923296235,77787.04695748108,86602.04943002426,92654.1821526676,93636.47984941004,95107.00261065309,91994.38310639832,91281.0240401462,2
57295.23485665731,60440.13963895235,67392.68945828108,74284.46943291425,80495.5352070276,81353.58830105004,82752.83357536308,79462.97261674832,76771.9888376062,2
58006.73913599016,52181.47876597131,53717.24681190152,55495.63307403472,57209.79800628384,58014.5993312404,59345.64764196812,57334.285728379255,55629.07074925662,2
56309.16994954016,49127.95650989131,48942.76781825152,49972.89896932472,52013.15404919384,54439.4987617804,57189.55546577812,55847.43361210925,53917.05618489662,2
57770.50925650388,54118.4395899256,54909.60872863756,56263.23042048788,57919.07128455168,58582.76296499775,59335.65751237456,56855.14317940317,53957.55725160955,2
60032.57495989067,68132.45027863573,75817.83557196538,83731.55553617846,88832.87469972302,89231.21965681713,89465.99511173398,85293.70237688703,84420.45087399895,2
57792.67578186346,62674.62726540964,67798.53133560198,72898.70726973706,77880.65527157529,80063.36201680194,81673.84372920128,78611.19095349249,76697.26184821043,2
58492.95806414058,65061.45103185804,71817.13653386838,78684.98347262155,84077.5373154081,84985.40442451213,86787.96156380107,84406.48700809892,84202.1477705127,2
54836.81643307647,62530.4939872528,65541.82153320928,69843.87348190605,74952.93158385914,77807.4943752541,77651.90670640854,73050.24580101004,67338.675289149,2
56393.192236382616,66067.14143038004,71880.32787831417,76053.34446129124,78597.43997080544,77710.5090403108,72971.40162365325,64880.91672864434,58465.98426910512,2
56567.56424207327,75330.05945622684,92389.78957935688,105705.16520391883,118771.58478275123,124402.0459904664,120088.70861375994,107541.51763453256,94870.833612322,2
56386.79087291262,66176.33912188004,72582.84661375418,77784.45592846125,80803.15366830544,80125.36124655079,75088.96355725324,66121.98666104434,58846.88729490513,2
56621.95718195328,75413.00716694685,93242.52881573688,107532.79641235885,120901.96671333125,127377.2508238864,123958.91387435992,111038.81814123254,97283.765662522,2
54717.45689545195,61858.0457240667,63930.636615365656,66135.4775348144,69100.31881880292,70001.09368397354,67854.51390114405,61880.87069351902,55734.5474571355,2
54816.28971809647,69147.35156068884,84518.89926559248,96315.19185045564,105940.30374468844,110850.5008756736,108442.28676734716,98748.97466989854,86626.82470934441,2
54679.08000021194,61933.8326701767,64670.94296288566,67507.1809432944,70613.21525755292,71522.00831238354,69147.10013064404,62602.16896741902,55879.9566614355,2
54777.91282285647,69270.66671089885,85191.41461116247,97738.62953739564,107401.43616960844,112523.1837540236,110730.05392944714,101362.78908149854,89240.2333173444,2
56571.89784519327,64510.622189236,70461.18089301049,75436.00628935725,79062.92600603394,79653.0432067493,78191.41293447535,74640.50374070164,71481.4032108954,2
54630.08448708813,60104.98563984265,62259.212246931216,64257.7737164527,66713.48614783851,68657.84515313215,69452.27810679923,67285.27847226511,64254.000137922594,2
57196.56424729674,73678.52107362954,92215.22094652407,107566.96742401074,122846.42422182894,133189.78972456852,134495.79037822122,125837.63892304136,114958.9091391566,2
54981.86285206514,62216.56588002484,68030.53592653679,68095.81682676064,67525.66979903574,63340.4378345163,56582.68421776914,49941.71419822164,44383.0875606226,2
54413.73557950858,66032.96979393443,81246.55032454258,94079.32442304373,104592.52812144916,113155.43602924234,115884.58950860426,110995.23592412483,102287.57826660816,2
57040.99262819709,66706.84136832834,75262.26459981377,80770.01809992305,86530.39518138213,90129.015170404,87316.11190159625,79804.33274938421,74309.42493394852,2
57040.99262819709,64967.05388101834,72797.17567110377,78204.06057476305,83939.47764259214,88401.62753352399,87247.52422619624,80705.4636402842,75295.16841994853,2
54063.8255606914,58250.65760758304,64199.64305321409,66220.12123232438,62611.07055515372,57397.94303985666,50239.75738760944,42568.83195517719,35782.11781490634,2
59248.24786689142,61953.44440213844,66793.47202928098,69927.37670426285,69671.55183852024,68214.7864102432,64856.45367451764,57993.712605677545,53489.40198289753,2
58650.34674108796,65771.1998751678,75583.97369165761,81118.18291779389,89253.63218095867,92761.20995306408,94811.63810546124,91435.17335287236,86002.16164022598,2
54998.79591835425,64967.11866996674,71970.82836026268,75094.97253986764,74751.80528885515,70047.9510565043,63260.147839396144,54267.97346727001,49339.490867255605,2
61056.97159527604,76470.64742749474,92978.94892701844,109832.45503492492,127886.4614837659,144670.12982544728,155970.00936386324,155691.99268279603,149787.01665133532,2
57166.82806441115,56520.5003906147,58657.197204726064,61295.92431817039,61765.50444952013,61019.16805615314,60690.47882436084,57075.07026905583,53629.0442560207,2
57430.785565397855,62829.904340476045,68507.32080577439,74021.86588625226,78693.9450003373,79602.05376506434,79984.52663222088,76745.20657810089,75110.93034588563,2
59939.430837028514,67814.82066445675,76551.11858618348,84941.79986610825,89565.13981236359,89784.97220878005,90089.74056055908,87219.51526139231,86547.5643374542,2
59990.50911794057,67333.83673123804,75292.04510564837,82825.25326078155,87043.5645828481,87518.50444176214,88275.57775330108,85510.84577299892,85227.5625627127,2
57426.48117622127,62217.56519146959,66526.79005951488,70213.27182156865,74225.80358061535,75923.6512541489,78972.17998604504,77805.63878261294,76817.8052911633,2
62373.37228203851,72073.75235903675,80617.55908709348,87609.48073175826,90848.8999492736,92630.04291866004,93427.01046655908,89305.35660049232,84034.0139962542,2
57426.48117622127,62217.56519146959,66526.79005951488,70213.27182156865,74225.80358061535,75923.6512541489,78972.17998604504,77805.63878261294,76817.8052911633,2
59990.50911794057,67333.83673123804,75292.04510564837,82825.25326078155,87043.5645828481,87518.50444176214,88275.57775330108,85510.84577299892,85227.5625627127,2
59253.99492062057,66061.88042241803,72700.40011834838,79527.10524796156,85000.93135329809,85934.77411572213,87542.71971350108,84988.87749729892,84709.0857077882,2
57782.603187402194,56656.39180861834,65203.81949682658,72507.84640943074,75437.05661820974,73280.892756931,68402.20111282643,60085.14558350104,55986.5658749139,2
57522.01368764622,70216.57653786344,78858.21505112069,83465.15748397414,85222.95962317694,85130.7818209016,82962.70625921035,79063.22911227804,75283.186428152,2
54788.58854617647,61075.9690883128,65343.06498439928,70107.27032308604,74646.17766170914,77688.00811844411,78107.34390680854,74009.04371861005,68403.51323364899,2
54949.69666895813,56186.12001746264,60574.31419386122,62067.6670014027,62655.71295812852,64058.63393772214,65606.25491419923,64417.27999506512,61753.3979669226,2
52860.21285951893,52529.02676898611,56833.64131840547,58113.8947494819,58885.06587818652,60320.67835418735,61356.30743749764,60064.69067880792,57264.9230529212,2
56783.25189466327,64809.83984715601,70772.34117629047,75567.61382458724,78346.85042257395,78743.0818845393,78108.68967447535,75093.83716060164,72080.2306783954,2
54903.27502263699,60045.77530369764,61671.567835006485,62403.29504202455,61609.84416832006,60442.57571801248,59034.607934969805,54709.38632175752,49960.686112110125,2
54816.73206508647,59529.136596280834,60719.40939513918,60632.41939105244,59549.97306895564,58151.5522962315,56098.04199534504,51608.20889655834,47081.3836417321,2
54883.24937211819,59766.73752301072,61063.98449186376,61280.524061625496,60265.45433666366,58990.01064663044,57395.20667283018,52989.1997121771,48368.66165780304,2
54927.84106843813,59593.33488378264,62438.486614211215,64754.6478022727,66561.92524298852,67979.47665314213,69031.94748059924,67250.16380806512,64152.8652353226,2
58075.95327329327,64809.0676357534,68711.67371019509,70328.24974611124,70125.00729631404,67591.5109647024,63446.57864195434,57614.75008963574,53373.4744390708,2
57530.6328555182,63490.97027423073,66871.38348328376,67718.1956809255,66100.69405310365,63864.59557052043,60907.74631893018,55434.9746486771,50223.40666510304,2
55412.596359153766,62844.09513480624,65823.42356276869,71574.60406933604,78186.66071306674,80849.4903508636,79631.50889151088,75114.55357889368,69254.83367665428,2
55699.70087539493,50244.20514133304,59696.56044730242,63075.54761561351,63837.25432793572,65409.08880729774,68126.00395008085,70480.28791447471,74328.710649807,2
55875.23466380016,51079.22854867132,59904.27526015152,63146.74626836472,63493.08871458384,64795.4026681404,66541.43175886812,67665.93557334924,71010.80239634661,2
55696.86975781493,50351.02606033304,60452.38887477243,64213.638791723504,65094.33480408572,66734.61556244774,69142.79488283084,70808.02194709472,74428.892986277,2
57740.97582166417,61672.77467181538,62164.65466688059,65369.56266278648,65599.40932228618,66131.40400575832,67944.69603511669,69929.27327701561,73922.91831761482,2
55819.08461920425,60269.02354575156,60069.36269006406,63263.6568540864,63438.90130704596,64810.554121792025,67491.31539324869,69738.4841786728,74125.9040424666,2
59991.429920946764,70720.2687917685,78795.3797116481,84159.1798653498,89301.87119278009,93879.20534690096,97201.20362962205,99147.85137240918,94777.16081091858,2
60078.85589467537,70793.81666997849,79064.77731043809,85126.18583852981,90371.03841448008,95557.06225155096,100312.51169205204,102652.4795747492,97927.80512817856,2
60058.86689754034,70834.26293405413,79276.75254971538,85613.62287671093,91259.36896691645,96954.6118948398,102356.10099484654,105590.58677269988,100894.42255825644,2
60158.383385678455,70959.01363899284,79412.25348582058,85933.2144511557,91868.20680238152,98175.45355510208,104381.01322476217,107589.09659387778,103813.01249046413,2
57800.51404503425,61398.48099891136,63793.14939566916,65612.6961430368,66671.86006142356,68203.54110957962,68799.93806988187,68761.1226198068,68333.6125509066,2
55129.62867842493,57975.84560124304,60422.86283116243,62273.509310873495,63365.41153099572,64848.16662338773,65242.74408273084,65233.47191690472,64953.893274787,2
55091.53054551573,57944.39744396651,58709.96105337468,57735.1017547283,57913.09962633732,58965.657717828144,59838.28124868924,60609.35953768672,60453.2054358056,2
58065.96743027425,61821.72943426156,62123.20969489406,60777.0500890664,60804.26568112596,61876.17905761202,63182.28626270868,63985.5764264628,63795.8492609766,2
59185.77453334456,64735.16496187543,70024.31778029678,69395.56402886694,68788.12940046754,67537.1858845681,64247.835239741245,59592.31844369104,50588.6945695364,2
62415.90436551218,74044.30292302411,82515.4120146107,88743.6812030693,93609.12535622978,98683.65929341156,102680.35904362252,105557.3436226482,100331.95220925967,2
67625.99031276217,82209.6659956341,89613.1583132507,93512.6293396393,95138.8475975798,99483.43600559156,104332.21282848254,110766.69990905818,115685.25236407969,2
60946.21678499455,67858.21439958544,72735.36088041677,72462.33915262694,71525.20549481755,71157.4590837981,68972.61335405124,63532.82002808104,53838.4993102924,2
62945.42151384456,79964.67877847544,100043.8270922868,117363.61329296694,129246.68693709756,139789.88003538808,147951.39061707124,151809.63546648104,147703.76409793238,2
61649.98567274516,71179.1881281551,77470.544878893,81532.4482459983,84821.62660870318,89616.38867463596,93005.76960612394,92101.40303863598,83530.31928598418,2
61460.38007412317,71045.8497317111,77405.338840415,81635.5300561203,84635.76236352518,89069.07740330996,92231.13385651594,90332.301273278,82277.90183871168,2
61578.11353156316,71379.5074607911,77711.143164555,81895.4790238503,84861.94591219518,89240.23773530996,92363.66825752596,90413.041061448,82314.35390258608,2
58270.96105230316,66595.12732877111,71958.677184505,75516.9300471803,77930.61458254217,81744.06622891997,84422.93326776594,83081.03393161799,76162.81244306898,2
61578.19061392316,71379.3847501611,77710.56540135501,81898.7503344303,84861.71706977517,89241.12084414996,92372.07740645594,90427.75390930798,82335.99043383167,2
61878.31750798316,72394.9243053611,79540.679596075,84630.0069174203,88501.62912697518,93755.82770348997,97619.02784208594,96107.37080041798,87879.99438740168,2
61878.31750798316,72394.9243053611,79540.679596075,84630.0069174203,88501.62912697518,93755.82770348997,97619.02784208594,96107.37080041798,87879.99438740168,2
61578.19061392316,71379.3847501611,77710.56540135501,81898.7503344303,84861.71706977517,89241.12084414996,92372.07740645594,90427.75390930798,82335.99043383167,2
61578.19061392316,71379.3847501611,77710.56540135501,81898.7503344303,84861.71706977517,89241.12084414996,92372.07740645594,90427.75390930798,82335.99043383167,2
58152.43413741316,66264.0573432111,71658.139761145,75255.94570029031,77706.51026781218,81568.33410103997,84270.48204389594,82954.81037397798,75976.91334427898,2
55963.315448715584,55066.50277984361,60539.52983466414,65143.64470942082,69676.46155781433,74625.3310388355,79407.85429501704,81318.44367686902,80004.23990086166,2
58022.87124236537,68850.37655799849,77245.7314819781,83536.0016399898,88924.2513072301,94599.01817652096,99213.16536345203,101768.0546131992,98020.31822239858,2
60206.66383117384,71048.54755744849,79596.2470465381,85844.33534243981,91246.5015535201,96829.06167265096,101513.67392426204,103980.89800098918,99845.33638597856,2
